id,survey_type,province,city,county,gender,nationality,religion,religion_freq,edu,edu_status,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_edu,f_political,f_work_14,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,survey_year,survey_hour,survey_week_day,age,has_edu_yer,edu_age,s_age,f_age,m_age,marital_1st_age,marital_now_age,if_exp_inc
624,2,31,87,131,1,1.0,1.0,1.0,3.0,2.0,10000.0,1.0,78.0,0,1,0,0,0,0,0,0,0,160,130,4.0,5.0,5.0,1,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,5.0,4.0,5.0,2.0,3.0,1.0,6.0,5.0,1.0,5.0,4.0,1.0,3.0,1.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,20000.0,2.0,3.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1.0,2.0,0.0,3,3.0,1.0,1.0,0.0,4.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,20000.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,5.0,50.0,50.0,100.0,80.0,50.0,80.0,50.0,50.0,50.0,2015,8,0,59,0,0.0,62.0,90.0,85.0,17.0,17.0,0
625,1,22,67,107,1,1.0,1.0,3.0,7.0,4.0,30000.0,4.0,130.0,0,1,0,0,0,0,0,0,0,167,130,2.0,2.0,3.0,5,2.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,7.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,1,3.0,20.0,1.0,3.0,1.0,1.0,2.0,2.0,36000.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,7.0,1.0,5.0,0.0,6.0,-1.0,-1.0,12.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,50000.0,5.0,3.0,-1.0,-1.0,5.0,4.0,3.0,4.0,4.0,-1.0,-1.0,3.0,2.0,2.0,85.0,85.0,85.0,80.0,80.0,60.0,70.0,80.0,90.0,2015,10,3,44,1,21.0,47.0,77.0,72.0,23.0,23.0,0
626,2,3,6,13,2,1.0,1.0,1.0,3.0,2.0,30000.0,1.0,60.0,0,0,0,0,1,0,0,0,0,154,122,2.0,3.0,2.0,1,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,35000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,3,1.0,1.0,1.0,5000.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,100000.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,5.0,80.0,60.0,65.0,50.0,59.0,70.0,40.0,30.0,65.0,2015,20,3,47,0,0.0,46.0,86.0,85.0,22.0,22.0,0
627,2,4,7,22,1,1.0,1.0,1.0,10.0,4.0,48000.0,1.0,13.0,0,0,0,0,0,0,0,0,1,170,126,4.0,5.0,5.0,1,3.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,5.0,3.0,8.0,2.0,1,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,60000.0,3.0,2.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,70000.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,-1.0,4.0,1.0,3.0,98.0,60.0,80.0,80.0,70.0,75.0,90.0,80.0,80.0,2015,11,6,29,1,22.0,0.0,62.0,60.0,0.0,0.0,0
628,2,3,6,13,1,1.0,1.0,1.0,6.0,4.0,50000.0,4.0,35.0,0,1,0,0,0,0,0,0,0,170,120,4.0,5.0,3.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,5.0,6.0,2.0,3.0,7.0,6.0,8.0,6.0,3,-1.0,15.328795811518324,-1.0,-1.0,2.0,1.0,2.0,2.0,60000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,3.0,0.0,3,1.0,1.0,1.0,5000.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,50000.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,5.0,80.0,75.0,80.0,80.0,60.0,70.0,75.0,80.0,90.0,2015,15,5,62,1,20.0,61.0,90.0,87.0,19.0,19.0,1
629,1,10,25,47,1,1.0,1.0,1.0,4.0,4.0,60000.0,1.0,200.0,0,1,0,0,0,0,0,0,0,173,150,4.0,4.0,4.0,1,1.0,2.0,2.0,3.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,6.0,3.0,1,3.0,25.0,1.0,3.0,1.0,1.0,2.0,2.0,150000.0,3.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,4.0,1.0,1.0,70000.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,100000.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,75.0,85.0,86.0,88.0,76.0,95.0,98.0,93.0,79.0,2015,9,2,42,1,17.0,42.0,77.0,75.0,20.0,20.0,0
630,1,10,24,46,1,1.0,1.0,2.0,4.0,4.0,30000.0,2.0,87.0,0,1,0,0,0,0,0,0,0,170,130,5.0,5.0,5.0,2,1.0,2.0,2.0,2.0,5.0,5.0,2.0,1.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,1.0,4.0,4.0,3.0,6.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,1,3.0,14.0,1.0,3.0,1.0,2.0,2.0,2.0,30000.0,1.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,6.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,100000.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,60.0,60.0,50.0,60.0,50.0,50.0,50.0,60.0,60.0,2015,18,0,33,1,15.0,0.0,60.0,60.0,0.0,0.0,0
631,2,6,16,32,2,1.0,1.0,1.0,1.0,-1.0,5000.0,1.0,100.0,0,1,0,0,0,0,0,0,0,155,120,4.0,4.0,4.0,1,1.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0,6.0,2.0,7.0,1.0,1,1.0,30.0,2.0,4.0,1.0,2.0,2.0,2.0,72466.43897578958,4.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,4,1.0,1.0,1.0,30662.25072738773,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,72466.43897578958,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,-1.0,4.0,1.0,4.0,70.0,80.0,70.0,80.0,70.0,60.0,70.0,80.0,70.0,2015,9,6,58,0,0.0,62.0,0.0,0.0,0.0,55.0,0
632,1,12,32,61,1,1.0,1.0,1.0,8.0,1.0,32805.33185371032,2.0,750.0,0,0,0,0,0,0,0,1,0,175,110,5.0,5.0,4.0,4,1.0,2.0,2.0,1.0,4.0,5.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,5.0,5.0,1.0,2.0,4.0,2.0,6.0,5.0,1.0,3.0,4.0,3.0,6.0,3.0,6,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,100000.0,4.0,3.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,1.0,4.0,-1.0,60000.0,5.0,4.0,4.0,4.0,5.0,-1.0,4.0,4.0,4.0,4.0,-1.0,-1.0,2.0,4.0,60.0,60.0,60.0,85.0,80.0,80.0,70.0,80.0,80.0,2015,12,6,18,1,16.0,0.0,44.0,41.0,0.0,0.0,0
633,2,17,50,83,2,1.0,1.0,1.0,1.0,-1.0,1000.0,3.0,200.0,0,0,0,1,0,0,0,0,0,169,120,3.0,1.0,3.0,1,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,6.0,6.0,2.0,4.0,5.0,3.0,6.0,1.0,1,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,7000.0,2.0,4.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,3,3.0,4.0,1.0,5000.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,-1.0,10000.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,-1.0,-1.0,1.0,5.0,70.0,10.0,80.0,70.0,80.0,60.0,60.0,69.60936145622652,50.0,2015,11,0,61,0,0.0,63.0,0.0,0.0,22.0,22.0,0
634,2,29,83,126,1,1.0,0.0,1.0,6.0,4.0,2000.0,2.0,120.0,0,1,0,0,0,0,0,0,0,160,108,2.0,3.0,3.0,1,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,5.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,10000.0,1.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,3,3.0,1.0,1.0,8000.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,100000.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,-1.0,4.0,1.0,5.0,80.0,90.0,100.0,85.0,100.0,79.0,100.0,100.0,90.0,2015,10,3,48,1,20.0,43.0,0.0,0.0,26.0,26.0,0
635,1,11,30,53,1,1.0,1.0,1.0,4.0,4.0,3450.0,1.0,28.0,0,1,0,0,0,0,0,0,0,170,150,5.0,5.0,5.0,1,1.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,-1.0,-1.0,1.0,1.0,3.0,1.0,4.0,1.0,1,2.0,20.0,1.0,4.0,1.0,1.0,2.0,2.0,5500.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,3,6.0,1.0,1.0,2050.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,72466.43897578958,3.0,2.0,3.0,3.0,5.0,-1.0,2.0,4.0,4.0,-1.0,-1.0,-1.0,1.0,5.0,90.0,80.0,90.0,80.0,70.0,90.0,90.0,90.0,90.0,2015,17,6,57,1,17.0,53.0,82.0,77.0,25.0,25.0,0
636,1,15,40,71,1,1.0,1.0,1.0,7.0,4.0,0.0,1.0,106.0,0,1,0,0,0,0,0,0,0,170,130,3.0,5.0,4.0,2,2.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,1.0,2.0,2.0,1.0,7.0,5.0,1.0,3.0,4.0,2.0,7.0,4.0,1,3.0,9.0,1.0,3.0,1.0,1.0,2.0,2.0,35000.0,3.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,3,7.0,1.0,1.0,35000.0,1.0,3.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,80000.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,80.0,70.0,90.0,40.0,60.0,60.0,85.0,60.0,90.0,2015,11,6,30,1,19.0,31.0,56.0,58.0,23.0,23.0,0
637,2,22,66,105,2,1.0,1.0,4.0,4.0,2.0,20000.0,1.0,245.0,0,1,0,0,0,0,0,0,0,160,104,4.0,4.0,3.0,1,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,5.0,1.0,3.0,4.0,1.0,-1.0,9.0,2,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,20000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,2.0,0.0,3,3.0,1.0,1.0,0.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,50000.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,4.0,-1.0,-1.0,-1.0,2.0,5.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2015,11,0,62,1,14.0,61.0,0.0,90.0,25.0,25.0,0
638,1,6,15,31,2,1.0,1.0,1.0,7.0,2.0,50000.0,1.0,80.0,0,0,0,0,0,0,0,0,1,157,98,4.0,4.0,4.0,1,1.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,1,3.0,10.0,1.0,3.0,1.0,1.0,2.0,2.0,100000.0,2.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,3,4.0,1.0,1.0,30000.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,100000.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,80.0,80.0,80.0,80.0,70.0,80.0,80.0,90.0,80.0,2015,15,5,28,1,8.0,28.0,51.0,51.0,26.0,26.0,0
639,2,5,9,25,2,1.0,1.0,1.0,1.0,-1.0,10000.0,1.0,89.0,0,0,1,0,0,0,0,0,0,156,150,4.0,5.0,3.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,14000.0,5.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,2.0,0.0,3,3.0,4.0,1.0,0.0,3.0,-1.0,-1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,30000.0,4.0,4.0,4.0,4.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,-1.0,-1.0,1.0,4.0,70.0,70.0,70.0,70.0,70.0,70.0,20.0,80.0,80.0,2015,8,2,64,0,0.0,64.0,88.0,84.0,21.0,21.0,0
640,1,19,56,90,2,1.0,1.0,1.0,4.0,4.0,25000.0,1.0,70.0,0,1,0,0,0,0,0,0,0,168,130,4.0,5.0,5.0,1,1.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,3.0,6.0,1.0,4.0,3.0,2.0,3.0,2.0,1,3.0,30.0,1.0,3.0,1.0,1.0,2.0,2.0,50000.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,4.0,1.0,5.0,25000.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,5.0,3.0,72466.43897578958,5.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,5.0,-1.0,-1.0,1.0,5.0,80.0,90.0,50.0,90.0,80.0,90.0,80.0,69.60936145622652,80.0,2015,18,1,53,1,16.0,53.0,84.0,80.0,26.0,26.0,0
641,2,5,8,24,1,1.0,1.0,1.0,1.0,-1.0,12000.0,1.0,65.0,0,1,0,0,0,0,0,0,0,172,59,4.0,4.0,5.0,1,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,30000.0,1.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,-1.0,30000.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,2.0,4.0,50.0,20.0,60.0,60.0,60.0,60.0,20.0,60.0,20.0,2015,9,2,75,0,0.0,0.0,0.0,0.0,20.0,0.0,0
642,1,6,15,31,2,1.0,1.0,1.0,4.0,4.0,3000.0,1.0,200.0,0,0,1,0,0,0,0,0,0,159,110,4.0,4.0,4.0,1,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,6.0,3.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,10000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,3,3.0,1.0,1.0,5000.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,50000.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,-1.0,4.0,2.0,4.0,85.0,84.0,82.0,86.0,81.0,87.0,78.0,85.0,79.0,2015,12,5,47,1,7.0,48.0,0.0,71.0,19.0,19.0,0
643,2,3,6,13,1,1.0,1.0,1.0,1.0,-1.0,20000.0,1.0,90.0,0,0,0,1,0,0,0,0,0,165,146,2.0,4.0,3.0,1,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,20000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,10000.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,90.0,80.0,80.0,80.0,80.0,90.0,90.0,90.0,90.0,2015,15,4,70,0,0.0,55.0,90.0,87.0,26.0,26.0,1
644,1,2,3,10,1,1.0,1.0,1.0,4.0,4.0,30000.0,2.0,400.0,0,1,1,0,0,0,0,0,0,167,132,4.0,5.0,5.0,1,1.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,6.0,2.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,60000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,3,3.0,1.0,1.0,5000.0,3.0,-1.0,-1.0,3.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,72466.43897578958,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,-1.0,4.0,4.0,3.0,100.0,100.0,100.0,99.0,80.0,100.0,70.0,80.0,70.0,2015,21,3,55,1,17.0,53.0,0.0,0.0,26.0,26.0,0
645,1,7,18,40,1,1.0,1.0,1.0,5.0,4.0,36000.0,1.0,40.0,0,0,0,0,1,0,0,0,0,180,130,4.0,4.0,5.0,5,1.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,7.0,5.0,8.0,6.0,1,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,110000.0,3.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,6.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,3500.0,3.0,-1.0,-1.0,-1.0,5.0,5.0,3.0,4.0,3.0,-1.0,-1.0,-1.0,2.0,2.0,90.0,90.0,80.0,90.0,90.0,80.0,80.0,90.0,90.0,2015,9,3,21,1,18.0,0.0,50.0,48.0,0.0,0.0,1
646,1,16,47,79,2,1.0,-1.0,1.0,3.0,2.0,32805.33185371032,1.0,160.0,0,0,0,0,0,0,0,1,0,150,128,3.0,5.0,2.0,4,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,7.0,1.0,2.0,5.0,5.0,5.0,6.0,5,-1.0,15.328795811518324,-1.0,-1.0,2.0,2.0,2.0,2.0,72466.43897578958,5.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0.0,1.0,1.0,3,4.0,1.0,5.0,18000.0,1.0,3.0,1.0,1.0,1.0,2.0,-1.0,1.0,2.0,3.0,2.0,2.0,-1.0,10000.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,60.0,20.0,30.0,40.0,50.0,50.0,40.0,40.0,40.0,2015,10,4,39,0,0.0,42.0,92.0,83.0,18.0,18.0,1
647,2,2,4,11,1,1.0,1.0,1.0,3.0,4.0,8000.0,1.0,100.0,0,1,0,0,0,0,0,0,0,168,150,5.0,4.0,4.0,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,6.0,6.0,1.0,3.0,6.0,4.0,6.0,4.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,10000.0,3.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,6,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,72466.43897578958,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,80.0,80.0,70.0,75.0,65.0,80.0,70.0,70.0,65.0,2015,15,3,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0
648,1,21,64,100,2,1.0,1.0,1.0,4.0,4.0,0.0,1.0,35.0,0,0,0,0,0,0,0,0,1,165,50,4.0,4.0,4.0,2,1.0,2.0,2.0,1.0,5.0,5.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,100000.0,3.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,3,6.0,1.0,2.0,100000.0,1.0,3.0,1.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,72466.43897578958,4.0,4.0,4.0,-1.0,5.0,4.0,3.0,3.0,-1.0,4.0,-1.0,3.0,3.0,4.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,2015,9,2,34,1,14.0,36.0,58.0,58.0,19.0,19.0,0
649,1,2,5,12,2,1.0,1.0,1.0,4.0,4.0,12000.0,1.0,80.0,0,1,0,0,0,0,0,0,0,158,120,4.0,4.0,4.0,4,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,-1.0,-1.0,1.0,4.0,3.0,2.0,4.0,2.0,1,2.0,21.0,1.0,4.0,1.0,1.0,2.0,2.0,12000.0,3.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,100000.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,3.0,-1.0,-1.0,1.0,4.0,80.0,75.0,70.0,85.0,70.0,70.0,85.0,85.0,70.0,2015,18,2,45,0,0.0,0.0,50.0,83.0,23.0,0.0,0
